datetime,choke,psig,apsig,oil,gas,water
26/5/2021 23:30:00,40.0,1017.0,336.0,771.624,7.038,16.896
26/5/2021 23:45:00,40.0,1017.0,336.0,754.08,7.038,16.512
26/5/2021 00:00:00,40.0,1017.0,336.0,762.864,7.038,16.704
27/5/2021 00:15:00,40.0,1018.0,337.0,754.08,7.022,16.512
27/5/2021 00:30:00,40.0,1018.0,337.0,780.4080000000001,7.022,17.088
27/5/2021 00:45:00,40.0,1018.0,337.0,771.624,6.995,16.896
27/5/2021 01:00:00,40.0,1018.0,337.0,771.624,6.995,16.896
27/5/2021 01:15:00,40.0,1018.0,337.0,771.624,6.995,16.896
27/5/2021 01:30:00,40.0,1018.0,337.0,771.624,6.995,16.896
27/5/2021 01:45:00,40.0,1018.0,337.0,762.864,6.995,16.704
27/5/2021 02:00:00,40.0,1018.0,337.0,780.4080000000001,6.995,17.088
27/5/2021 02:15:00,40.0,1016.0,337.0,780.4080000000001,6.995,17.088
27/5/2021 02:30:00,40.0,1016.0,337.0,762.864,6.995,16.704
27/5/2021 02:45:00,40.0,1016.0,337.0,771.624,6.995,16.896
27/5/2021 03:00:00,40.0,1016.0,337.0,771.624,6.995,16.896
27/5/2021 03:15:00,40.0,1016.0,337.0,762.864,7.022,16.704
27/5/2021 03:30:00,40.0,1016.0,337.0,780.4080000000001,7.022,17.088
27/5/2021 03:45:00,40.0,1016.0,337.0,771.624,7.022,16.896
27/5/2021 04:00:00,40.0,1016.0,337.0,771.624,7.022,16.896
27/5/2021 04:15:00,40.0,1015.0,336.0,780.4080000000001,7.011,17.088
27/5/2021 04:30:00,40.0,1015.0,336.0,771.624,7.011,16.896
27/5/2021 04:45:00,40.0,1015.0,336.0,771.624,7.011,16.896
27/5/2021 05:00:00,40.0,1015.0,336.0,780.4080000000001,7.011,17.088
27/5/2021 05:15:00,40.0,1015.0,336.0,762.864,7.011,16.704
27/5/2021 05:30:00,40.0,1015.0,336.0,762.864,7.011,16.704
27/5/2021 05:45:00,40.0,1015.0,336.0,771.624,7.011,16.896
27/5/2021 06:00:00,40.0,1015.0,336.0,771.624,7.011,16.896
27/5/2021 06:15:00,40.0,1020.0,339.0,780.4080000000001,7.043,17.088
27/5/2021 06:30:00,40.0,1018.0,340.0,797.928,7.054,17.472
27/5/2021 06:45:00,40.0,1021.0,335.0,790.008,7.0,17.28
27/5/2021 07:00:00,40.0,1024.0,338.0,797.208,7.032,8.64
27/5/2021 07:15:00,40.0,1023.0,334.0,780.336,7.016,8.448
27/5/2021 07:30:00,40.0,1021.0,338.0,762.864,7.059,16.704
27/5/2021 07:45:00,40.0,1023.0,336.0,762.864,7.038,16.704
27/5/2021 08:00:00,40.0,1020.0,334.0,772.44,7.016,16.896
27/5/2021 08:15:00,40.0,1024.0,336.0,764.4000000000001,7.064,16.704
27/5/2021 08:30:00,40.0,1023.0,337.0,773.208,7.075,16.896
27/5/2021 08:45:00,40.0,1021.0,338.0,764.4000000000001,7.086,16.704
27/5/2021 09:00:00,40.0,1022.0,337.0,773.208,7.075,16.896
27/5/2021 09:15:00,40.0,1024.0,330.0,774.0239999999999,6.999,16.896
27/5/2021 09:30:00,40.0,1025.0,330.0,774.0239999999999,6.999,16.896
27/5/2021 09:45:00,40.0,1024.0,335.0,764.4000000000001,7.053,16.704
27/5/2021 10:00:00,40.0,1025.0,335.0,764.4000000000001,7.053,16.704
27/5/2021 10:15:00,40.0,1025.0,335.0,764.4000000000001,7.053,16.704
27/5/2021 10:30:00,40.0,1023.0,337.0,773.208,7.075,16.896
27/5/2021 10:45:00,40.0,1020.0,338.0,773.208,7.086,16.896
27/5/2021 11:00:00,40.0,1021.0,335.0,764.4000000000001,7.053,16.704
27/5/2021 11:15:00,40.0,1026.0,339.0,764.4000000000001,7.083,16.704
27/5/2021 11:30:00,40.0,1024.0,335.0,773.208,7.04,16.896
27/5/2021 11:45:00,40.0,1025.0,333.0,773.0160000000001,7.018,8.352
27/5/2021 12:00:00,40.0,1022.0,337.0,781.08,7.061,8.448
27/5/2021 12:15:00,40.0,1021.0,338.0,746.832,7.072,16.32
27/5/2021 12:30:00,40.0,1019.0,336.0,746.832,7.05,16.32
27/5/2021 12:45:00,40.0,1021.0,339.0,754.4639999999999,7.083,8.16
27/5/2021 13:00:00,40.0,1023.0,337.0,754.4639999999999,7.061,8.16
27/5/2021 13:15:00,40.0,1021.0,336.0,772.1999999999999,7.05,8.352
27/5/2021 13:30:00,40.0,1019.0,333.0,781.92,7.018,8.448
27/5/2021 13:45:00,40.0,1023.0,335.0,781.08,7.04,8.448
27/5/2021 14:00:00,40.0,1025.0,338.0,764.4000000000001,7.086,16.704
27/5/2021 14:15:00,40.0,1027.0,337.0,773.208,7.075,16.896
27/5/2021 14:30:00,40.0,1022.0,336.0,763.344,7.064,8.256
27/5/2021 14:45:00,40.0,1020.0,332.0,773.0160000000001,7.021,8.352
27/5/2021 15:00:00,40.0,1027.0,335.0,764.4000000000001,7.053,16.704
27/5/2021 15:15:00,40.0,1025.0,333.0,774.0239999999999,7.031,16.896
27/5/2021 15:30:00,40.0,1023.0,334.0,782.808,7.042,17.088
27/5/2021 15:45:00,40.0,1026.0,337.0,764.4000000000001,7.075,16.704
27/5/2021 16:00:00,40.0,1027.0,338.0,773.208,7.086,16.896
27/5/2021 16:15:00,40.0,1026.0,336.0,773.208,7.064,16.896
27/5/2021 16:30:00,40.0,1028.0,337.0,764.4000000000001,7.075,16.704
27/5/2021 16:45:00,40.0,1027.0,334.0,765.216,7.042,16.704
27/5/2021 17:00:00,40.0,1028.0,340.0,773.208,7.107,16.896
27/5/2021 17:15:00,40.0,1027.0,338.0,755.616,7.086,16.512
27/5/2021 17:30:00,40.0,1024.0,336.0,764.4000000000001,7.064,16.704
27/5/2021 17:45:00,40.0,1025.0,336.0,755.616,7.064,16.512
27/5/2021 18:00:00,40.0,1023.0,334.0,756.432,7.042,16.512
27/5/2021 18:15:00,40.0,1023.0,336.0,746.832,7.091,16.32
27/5/2021 18:30:00,40.0,1020.0,336.0,755.616,7.091,16.512
27/5/2021 18:45:00,40.0,1022.0,338.0,746.832,7.112,16.32
27/5/2021 19:00:00,40.0,1022.0,338.0,746.832,7.112,16.32
27/5/2021 19:15:00,40.0,1020.0,334.0,756.432,7.069,16.512
27/5/2021 19:30:00,40.0,1018.0,334.0,774.0239999999999,7.069,16.896
27/5/2021 19:45:00,40.0,1018.0,334.0,765.216,7.069,16.704
27/5/2021 20:00:00,40.0,1018.0,334.0,774.0239999999999,7.069,16.896
27/5/2021 20:15:00,40.0,1015.0,336.0,755.616,7.064,16.512
27/5/2021 20:30:00,40.0,1015.0,336.0,764.4000000000001,7.064,16.704
27/5/2021 20:45:00,40.0,1016.0,336.0,746.832,7.05,16.32
27/5/2021 21:00:00,40.0,1016.0,336.0,755.616,7.05,16.512
27/5/2021 21:15:00,40.0,1016.0,336.0,773.208,7.05,16.896
27/5/2021 21:30:00,40.0,1018.0,336.0,764.4000000000001,7.05,16.704
27/5/2021 21:45:00,40.0,1018.0,336.0,764.4000000000001,7.05,16.704
27/5/2021 22:00:00,40.0,1018.0,336.0,764.4000000000001,7.05,16.704
27/5/2021 22:15:00,40.0,1018.0,336.0,755.616,7.09,16.512
27/5/2021 22:30:00,40.0,1017.0,336.0,764.4000000000001,7.09,16.704
27/5/2021 22:45:00,40.0,1017.0,336.0,746.832,7.103,16.32
27/5/2021 23:00:00,40.0,1017.0,336.0,755.616,7.103,16.512
27/5/2021 23:15:00,40.0,1018.0,334.0,765.216,7.081,16.704
27/5/2021 23:30:00,40.0,1018.0,334.0,774.0239999999999,7.081,16.896
27/5/2021 23:45:00,40.0,1016.0,334.0,756.432,7.081,16.512
27/5/2021 00:00:00,40.0,1016.0,334.0,765.216,7.081,16.704
28/5/2021 00:15:00,40.0,1018.0,334.0,765.216,7.055,16.704
28/5/2021 00:30:00,40.0,1018.0,335.0,781.992,7.066,17.088
28/5/2021 00:45:00,40.0,1015.0,335.0,773.208,7.066,16.896
28/5/2021 01:00:00,40.0,1015.0,335.0,773.208,7.066,16.896
28/5/2021 01:15:00,40.0,1016.0,336.0,755.616,7.103,16.512
28/5/2021 01:30:00,40.0,1016.0,336.0,764.4000000000001,7.103,16.704
28/5/2021 01:45:00,40.0,1018.0,336.0,746.832,7.103,16.32
28/5/2021 02:00:00,40.0,1018.0,336.0,755.616,7.103,16.512
28/5/2021 02:15:00,40.0,1020.0,336.0,764.4000000000001,7.103,16.704
28/5/2021 02:30:00,40.0,1020.0,336.0,773.208,7.103,16.896
28/5/2021 02:45:00,40.0,1018.0,336.0,773.208,7.103,16.896
28/5/2021 03:00:00,40.0,1018.0,336.0,764.4000000000001,7.103,16.704
28/5/2021 03:15:00,40.0,1018.0,335.0,755.616,7.092,16.512
28/5/2021 03:30:00,40.0,1018.0,335.0,746.832,7.092,16.32
28/5/2021 03:45:00,40.0,1020.0,335.0,773.208,7.092,16.896
28/5/2021 04:00:00,40.0,1020.0,335.0,755.616,7.092,16.512
28/5/2021 04:15:00,40.0,1017.0,332.0,756.432,7.087,16.512
28/5/2021 04:30:00,40.0,1017.0,332.0,765.216,7.087,16.704
28/5/2021 04:45:00,40.0,1015.0,332.0,756.432,7.087,16.512
28/5/2021 05:00:00,40.0,1015.0,332.0,756.432,7.087,16.512
28/5/2021 05:15:00,40.0,1015.0,334.0,782.808,7.095,17.088
28/5/2021 05:30:00,40.0,1018.0,334.0,765.216,7.095,16.704
28/5/2021 05:45:00,40.0,1018.0,334.0,774.0239999999999,7.095,16.896
28/5/2021 06:00:00,40.0,1018.0,334.0,774.0239999999999,7.095,16.896
28/5/2021 06:15:00,40.0,1015.0,333.0,774.0239999999999,7.084,16.896
28/5/2021 06:30:00,40.0,1018.0,338.0,773.208,7.139,16.896
28/5/2021 06:45:00,40.0,1017.0,335.0,764.4000000000001,7.106,16.704
28/5/2021 07:00:00,40.0,1020.0,337.0,781.992,7.128,17.088
28/5/2021 07:15:00,40.0,1019.0,336.0,773.208,7.131,16.896
28/5/2021 07:30:00,40.0,1023.0,338.0,764.4000000000001,7.153,16.704
28/5/2021 07:45:00,40.0,1025.0,335.0,764.4000000000001,7.12,16.704
28/5/2021 08:00:00,40.0,1022.0,337.0,773.208,7.142,16.896
28/5/2021 08:15:00,40.0,1024.0,338.0,773.208,7.153,16.896
28/5/2021 08:30:00,40.0,1026.0,336.0,772.1999999999999,7.131,8.352
28/5/2021 08:45:00,40.0,1023.0,339.0,772.1999999999999,7.164,8.352
28/5/2021 09:00:00,40.0,1028.0,337.0,781.08,7.142,8.448
28/5/2021 09:15:00,40.0,1026.0,335.0,781.992,7.12,17.088
28/5/2021 09:30:00,40.0,1021.0,332.0,782.808,7.087,17.088
28/5/2021 09:45:00,40.0,1019.0,336.0,790.776,7.131,17.28
28/5/2021 10:00:00,40.0,1023.0,337.0,790.776,7.142,17.28
28/5/2021 10:15:00,40.0,1024.0,338.0,738.048,7.139,16.128
28/5/2021 10:30:00,40.0,1026.0,339.0,729.264,7.15,15.936
28/5/2021 10:45:00,40.0,1025.0,336.0,729.264,7.117,15.936
28/5/2021 11:00:00,40.0,1027.0,336.0,720.48,7.117,15.744
28/5/2021 11:15:00,40.0,1027.0,337.0,764.4000000000001,7.128,16.704
28/5/2021 11:30:00,40.0,1026.0,334.0,774.0239999999999,7.095,16.896
28/5/2021 11:45:00,40.0,1028.0,337.0,764.4000000000001,7.128,16.704
28/5/2021 12:00:00,40.0,1024.0,336.0,772.1999999999999,7.117,8.352
28/5/2021 12:15:00,40.0,1029.0,338.0,746.832,7.125,16.32
28/5/2021 12:30:00,40.0,1026.0,335.0,746.832,7.092,16.32
28/5/2021 12:45:00,40.0,1030.0,338.0,754.4639999999999,7.125,8.16
28/5/2021 13:00:00,40.0,1028.0,336.0,763.344,7.103,8.256
28/5/2021 13:15:00,40.0,1034.0,335.0,754.4639999999999,7.092,8.16
28/5/2021 13:30:00,40.0,1030.0,338.0,754.4639999999999,7.125,8.16
28/5/2021 13:45:00,40.0,1031.0,339.0,754.4639999999999,7.136,8.16
28/5/2021 14:00:00,40.0,1029.0,337.0,746.832,7.114,16.32
28/5/2021 14:15:00,40.0,1030.0,337.0,764.4000000000001,7.114,16.704
28/5/2021 14:30:00,40.0,1031.0,336.0,773.208,7.103,16.896
28/5/2021 14:45:00,40.0,1027.0,335.0,772.1999999999999,7.092,8.352
28/5/2021 15:00:00,40.0,1028.0,334.0,781.92,7.081,8.448
28/5/2021 15:15:00,40.0,1026.0,331.0,755.2560000000001,7.062,8.16
28/5/2021 15:30:00,40.0,1029.0,334.0,764.136,7.095,8.256
28/5/2021 15:45:00,40.0,1028.0,330.0,738.84,7.051,16.128
28/5/2021 16:00:00,40.0,1031.0,335.0,746.832,7.106,16.32
28/5/2021 16:15:00,40.0,1032.0,337.0,763.344,7.128,8.256
28/5/2021 16:30:00,40.0,1028.0,334.0,773.0160000000001,7.095,8.352
28/5/2021 16:45:00,40.0,1027.0,333.0,764.136,7.084,8.256
28/5/2021 17:00:00,40.0,1026.0,334.0,756.432,7.095,16.512
28/5/2021 17:15:00,40.0,1030.0,336.0,755.616,7.117,16.512
28/5/2021 17:30:00,40.0,1034.0,338.0,764.4000000000001,7.165,16.704
28/5/2021 17:45:00,40.0,1031.0,335.0,755.616,7.132,16.512
28/5/2021 18:00:00,40.0,1035.0,337.0,755.616,7.154,16.512
28/5/2021 18:15:00,40.0,1032.0,336.0,781.992,7.143,17.088
28/5/2021 18:30:00,40.0,1030.0,335.0,746.832,7.132,16.32
28/5/2021 18:45:00,40.0,1028.0,335.0,764.4000000000001,7.106,16.704
28/5/2021 19:00:00,40.0,1032.0,335.0,764.4000000000001,7.106,16.704
28/5/2021 19:15:00,40.0,1028.0,330.0,765.216,7.077,16.704
28/5/2021 19:30:00,40.0,1028.0,330.0,774.0239999999999,7.077,16.896
28/5/2021 19:45:00,40.0,1025.0,330.0,765.216,7.077,16.704
28/5/2021 20:00:00,40.0,1025.0,330.0,774.0239999999999,7.077,16.896
28/5/2021 20:15:00,40.0,1025.0,332.0,800.4000000000001,7.125,17.472
28/5/2021 20:30:00,40.0,1024.0,332.0,809.208,7.125,17.664
28/5/2021 20:45:00,40.0,1024.0,332.0,791.616,7.125,17.28
28/5/2021 21:00:00,40.0,1024.0,332.0,800.4000000000001,7.125,17.472
28/5/2021 21:15:00,40.0,1020.0,332.0,747.624,7.125,16.32
28/5/2021 21:30:00,40.0,1020.0,334.0,730.0319999999999,7.147,15.936
28/5/2021 21:45:00,40.0,1020.0,330.0,782.808,7.103,17.088
28/5/2021 22:00:00,40.0,1020.0,332.0,747.624,7.125,16.32
28/5/2021 22:15:00,40.0,1020.0,332.0,738.84,7.099,16.128
28/5/2021 22:30:00,40.0,1022.0,332.0,721.248,7.099,15.744
28/5/2021 22:45:00,40.0,1022.0,330.0,721.248,7.077,15.744
28/5/2021 23:00:00,40.0,1022.0,330.0,712.4399999999999,7.077,15.552
28/5/2021 23:15:00,40.0,1020.0,330.0,721.248,7.051,15.744
28/5/2021 23:30:00,40.0,1020.0,330.0,738.84,7.051,16.128
28/5/2021 23:45:00,40.0,1018.0,332.0,738.84,7.073,16.128
28/5/2021 00:00:00,40.0,1018.0,332.0,756.432,7.073,16.512
29/5/2021 00:15:00,40.0,1018.0,332.0,756.432,7.073,16.512
29/5/2021 00:30:00,40.0,1020.0,332.0,738.84,7.099,16.128
29/5/2021 00:45:00,40.0,1020.0,330.0,747.624,7.077,16.32
29/5/2021 01:00:00,40.0,1022.0,330.0,747.624,7.077,16.32
29/5/2021 01:15:00,40.0,1022.0,326.0,748.416,7.033,16.32
29/5/2021 01:30:00,40.0,1022.0,326.0,766.0319999999999,7.033,16.704
29/5/2021 01:45:00,40.0,1020.0,326.0,757.2239999999999,7.007,16.512
29/5/2021 02:00:00,40.0,1020.0,326.0,757.2239999999999,7.007,16.512
29/5/2021 02:15:00,40.0,1020.0,324.0,748.416,6.985,16.32
29/5/2021 02:30:00,40.0,1020.0,324.0,766.0319999999999,7.011,16.704
29/5/2021 02:45:00,40.0,1018.0,324.0,757.2239999999999,7.036,16.512
29/5/2021 03:00:00,40.0,1018.0,324.0,757.2239999999999,7.036,16.512
29/5/2021 03:15:00,40.0,1018.0,324.0,757.2239999999999,7.036,16.512
29/5/2021 03:30:00,40.0,1022.0,324.0,766.0319999999999,7.036,16.704
29/5/2021 03:45:00,40.0,1022.0,324.0,748.416,7.01,16.32
29/5/2021 04:00:00,40.0,1022.0,324.0,757.2239999999999,7.01,16.512
29/5/2021 04:15:00,40.0,1022.0,325.0,757.2239999999999,7.034,16.512
29/5/2021 04:30:00,40.0,1021.0,325.0,748.416,7.034,16.32
29/5/2021 04:45:00,40.0,1021.0,328.0,738.84,7.067,16.128
29/5/2021 05:00:00,40.0,1020.0,328.0,765.216,7.067,16.704
29/5/2021 05:15:00,40.0,1020.0,328.0,747.624,7.067,16.32
29/5/2021 05:30:00,40.0,1020.0,328.0,738.84,7.067,16.128
29/5/2021 05:45:00,40.0,1022.0,330.0,765.216,7.063,16.704
29/5/2021 06:00:00,40.0,1022.0,330.0,756.432,7.063,16.512
29/5/2021 06:15:00,40.0,1025.0,328.0,730.0319999999999,7.041,15.936
29/5/2021 06:30:00,40.0,1023.0,325.0,721.992,7.008,15.744
29/5/2021 06:45:00,40.0,1020.0,327.0,730.0319999999999,7.03,15.936
29/5/2021 07:00:00,40.0,1022.0,326.0,721.992,7.019,15.744
29/5/2021 07:15:00,40.0,1026.0,329.0,756.432,7.052,16.512
29/5/2021 07:30:00,40.0,1024.0,327.0,756.432,7.03,16.512
29/5/2021 07:45:00,40.0,1027.0,330.0,747.624,7.063,16.32
29/5/2021 08:00:00,40.0,1028.0,328.0,747.624,7.041,16.32
29/5/2021 08:15:00,40.0,1025.0,325.0,774.8399999999999,7.008,16.512
29/5/2021 08:30:00,40.0,1027.0,325.0,783.648,7.008,16.704
29/5/2021 08:45:00,40.0,1028.0,328.0,782.808,7.041,16.704
29/5/2021 09:00:00,40.0,1027.0,328.0,774.0239999999999,7.041,16.512
29/5/2021 09:15:00,40.0,1025.0,325.0,766.0319999999999,7.008,16.704
29/5/2021 09:30:00,40.0,1026.0,325.0,774.8399999999999,7.008,16.896
29/5/2021 09:45:00,40.0,1027.0,328.0,756.432,7.041,16.512
29/5/2021 10:00:00,40.0,1029.0,330.0,765.216,7.063,16.704
29/5/2021 10:15:00,40.0,1030.0,328.0,774.0239999999999,7.041,16.896
29/5/2021 10:30:00,40.0,1027.0,325.0,766.0319999999999,7.008,16.704
29/5/2021 10:45:00,40.0,1029.0,328.0,756.432,7.041,16.512
29/5/2021 11:00:00,40.0,1030.0,329.0,774.0239999999999,7.052,16.896
29/5/2021 11:15:00,40.0,1029.0,328.0,721.248,7.041,15.744
29/5/2021 11:30:00,40.0,1027.0,328.0,721.248,7.041,15.744
29/5/2021 11:45:00,40.0,1026.0,325.0,730.8,7.008,15.936
29/5/2021 12:00:00,40.0,1027.0,327.0,728.592,7.03,7.872
29/5/2021 12:15:00,40.0,1031.0,329.0,737.496,7.052,7.968
29/5/2021 12:30:00,40.0,1029.0,327.0,747.624,7.03,16.32
29/5/2021 12:45:00,40.0,1025.0,327.0,738.84,7.03,16.128
29/5/2021 13:00:00,40.0,1027.0,330.0,774.0239999999999,7.063,16.896
29/5/2021 13:15:00,40.0,1029.0,325.0,748.416,7.008,16.32
29/5/2021 13:30:00,40.0,1031.0,328.0,738.84,7.041,16.128
29/5/2021 13:45:00,40.0,1028.0,325.0,757.2239999999999,7.008,16.512
29/5/2021 14:00:00,40.0,1027.0,327.0,747.624,7.03,16.32
29/5/2021 14:15:00,40.0,1025.0,328.0,756.432,7.041,16.512
29/5/2021 14:30:00,40.0,1023.0,325.0,748.416,7.008,16.32
29/5/2021 14:45:00,40.0,1027.0,328.0,738.84,7.041,16.128
29/5/2021 15:00:00,40.0,1030.0,329.0,747.624,7.052,16.32
29/5/2021 15:15:00,40.0,1025.0,325.0,739.608,7.008,16.128
29/5/2021 15:30:00,40.0,1027.0,323.0,748.416,6.986,16.32
29/5/2021 15:45:00,40.0,1023.0,320.0,747.168,6.953,8.064
29/5/2021 16:00:00,40.0,1024.0,322.0,747.168,6.975,8.064
29/5/2021 16:15:00,40.0,1025.0,320.0,748.416,6.991,16.32
29/5/2021 16:30:00,40.0,1024.0,318.0,758.016,6.969,16.512
29/5/2021 16:45:00,40.0,1025.0,325.0,739.608,7.035,16.128
29/5/2021 17:00:00,40.0,1023.0,320.0,748.416,7.005,16.32
29/5/2021 17:15:00,40.0,1021.0,325.0,748.416,7.061,16.32
29/5/2021 17:30:00,40.0,1024.0,325.0,739.608,7.061,16.128
29/5/2021 17:45:00,40.0,1025.0,328.0,764.136,7.095,8.256
29/5/2021 18:00:00,40.0,1023.0,326.0,756.048,7.072,8.16
29/5/2021 18:15:00,40.0,1022.0,326.0,738.264,7.084,7.968
29/5/2021 18:30:00,40.0,1022.0,322.0,747.168,7.039,8.064
29/5/2021 18:45:00,40.0,1024.0,322.0,721.992,7.014,15.744
29/5/2021 19:00:00,40.0,1024.0,322.0,730.8,7.014,15.936
29/5/2021 19:15:00,40.0,1024.0,322.0,739.608,7.014,16.128
29/5/2021 19:30:00,40.0,1024.0,322.0,730.8,7.014,15.936
29/5/2021 19:45:00,40.0,1025.0,320.0,748.416,6.991,16.32
29/5/2021 20:00:00,40.0,1023.0,320.0,739.608,7.017,16.128
29/5/2021 20:15:00,40.0,1023.0,322.0,748.416,7.014,16.32
29/5/2021 20:30:00,40.0,1020.0,322.0,757.2239999999999,7.014,16.512
29/5/2021 20:45:00,40.0,1020.0,322.0,747.168,6.988,8.064
29/5/2021 21:00:00,40.0,1020.0,322.0,739.608,6.988,16.128
29/5/2021 21:15:00,40.0,1022.0,322.0,739.608,6.988,16.128
29/5/2021 21:30:00,40.0,1022.0,324.0,757.2239999999999,7.01,16.512
29/5/2021 21:45:00,40.0,1022.0,324.0,739.608,7.01,16.128
29/5/2021 22:00:00,40.0,1022.0,324.0,748.416,7.01,16.32
29/5/2021 22:15:00,40.0,1022.0,322.0,738.264,6.988,7.968
29/5/2021 22:30:00,40.0,1022.0,322.0,747.168,6.988,8.064
29/5/2021 22:45:00,40.0,1020.0,320.0,721.992,6.991,15.744
29/5/2021 23:00:00,40.0,1020.0,320.0,730.8,6.991,15.936
29/5/2021 23:15:00,40.0,1020.0,320.0,748.416,6.991,16.32
29/5/2021 23:30:00,40.0,1020.0,320.0,739.608,6.991,16.128
29/5/2021 23:45:00,40.0,1018.0,322.0,757.2239999999999,7.039,16.512
29/5/2021 00:00:00,40.0,1018.0,322.0,748.416,7.039,16.32
30/5/2021 00:15:00,40.0,1018.0,322.0,739.608,7.026,16.128
30/5/2021 00:30:00,40.0,1020.0,322.0,748.416,7.026,16.32
30/5/2021 00:45:00,40.0,1020.0,322.0,739.608,7.026,16.128
30/5/2021 01:00:00,40.0,1020.0,322.0,748.416,7.026,16.32
30/5/2021 01:15:00,40.0,1020.0,322.0,739.608,7.026,16.128
30/5/2021 01:30:00,40.0,1020.0,322.0,748.416,7.026,16.32
30/5/2021 01:45:00,40.0,1022.0,320.0,730.8,6.978,15.936
30/5/2021 02:00:00,40.0,1022.0,320.0,739.608,6.927,16.128
30/5/2021 02:15:00,40.0,1022.0,320.0,730.8,6.927,15.936
30/5/2021 02:30:00,40.0,1020.0,320.0,748.416,6.978,16.32
30/5/2021 02:45:00,40.0,1020.0,322.0,739.608,7.026,16.128
30/5/2021 03:00:00,40.0,1018.0,322.0,739.608,7.026,16.128
30/5/2021 03:15:00,40.0,1018.0,322.0,748.416,7.026,16.32
30/5/2021 03:30:00,40.0,1018.0,322.0,739.608,7.0,16.128
30/5/2021 03:45:00,40.0,1020.0,322.0,748.416,7.0,16.32
30/5/2021 04:00:00,40.0,1020.0,322.0,730.8,7.0,15.936
30/5/2021 04:15:00,40.0,1022.0,327.0,721.248,7.056,15.744
30/5/2021 04:30:00,40.0,1022.0,327.0,756.432,7.056,16.512
30/5/2021 04:45:00,40.0,1022.0,325.0,739.608,7.059,16.128
30/5/2021 05:00:00,40.0,1022.0,325.0,739.608,7.059,16.128
30/5/2021 05:15:00,40.0,1022.0,325.0,757.2239999999999,7.059,16.512
30/5/2021 05:30:00,40.0,1022.0,325.0,766.0319999999999,7.059,16.704
30/5/2021 05:45:00,40.0,1024.0,327.0,747.624,7.056,16.32
30/5/2021 06:00:00,40.0,1024.0,327.0,756.432,7.056,16.512
30/5/2021 06:15:00,40.0,1025.0,325.0,730.8,7.034,15.936
30/5/2021 06:30:00,40.0,1023.0,323.0,739.608,7.011,16.128
30/5/2021 06:45:00,40.0,1023.0,322.0,739.608,7.0,16.128
30/5/2021 07:00:00,40.0,1024.0,323.0,730.8,7.011,15.936
30/5/2021 07:15:00,40.0,1025.0,325.0,757.2239999999999,7.034,16.512
30/5/2021 07:30:00,40.0,1027.0,327.0,765.216,7.056,16.704
30/5/2021 07:45:00,40.0,1025.0,327.0,764.136,7.056,8.256
30/5/2021 08:00:00,40.0,1024.0,325.0,764.952,7.034,8.256
30/5/2021 08:15:00,40.0,1025.0,326.0,729.36,7.045,7.872
30/5/2021 08:30:00,40.0,1024.0,323.0,738.264,7.011,7.968
30/5/2021 08:45:00,40.0,1022.0,323.0,730.8,7.011,15.936
30/5/2021 09:00:00,40.0,1025.0,324.0,721.992,7.023,15.744
30/5/2021 09:15:00,40.0,1024.0,325.0,730.8,7.047,15.936
30/5/2021 09:30:00,40.0,1022.0,324.0,730.8,7.05,15.936
30/5/2021 09:45:00,40.0,1024.0,327.0,738.84,7.083,16.128
30/5/2021 10:00:00,40.0,1025.0,327.0,738.84,7.083,16.128
30/5/2021 10:15:00,40.0,1024.0,326.0,739.608,7.058,16.128
30/5/2021 10:30:00,40.0,1024.0,324.0,730.8,7.036,15.936
30/5/2021 10:45:00,40.0,1025.0,326.0,739.608,7.045,16.128
30/5/2021 11:00:00,40.0,1024.0,323.0,748.416,7.011,16.32
30/5/2021 11:15:00,40.0,1026.0,326.0,748.416,7.045,16.32
30/5/2021 11:30:00,40.0,1027.0,326.0,730.8,7.045,15.936
30/5/2021 11:45:00,40.0,1029.0,324.0,739.608,7.023,16.128
30/5/2021 12:00:00,40.0,1027.0,325.0,739.608,7.034,16.128
30/5/2021 12:15:00,40.0,1029.0,326.0,739.608,7.045,16.128
30/5/2021 12:30:00,40.0,1026.0,322.0,748.416,7.0,16.32
30/5/2021 12:45:00,40.0,1028.0,324.0,748.416,7.023,16.32
30/5/2021 13:00:00,40.0,1028.0,326.0,739.608,7.045,16.128
30/5/2021 13:15:00,40.0,1030.0,326.0,739.608,7.045,16.128
30/5/2021 13:30:00,40.0,1029.0,324.0,730.8,7.023,15.936
30/5/2021 13:45:00,40.0,1029.0,324.0,739.608,7.023,16.128
30/5/2021 14:00:00,40.0,1026.0,323.0,730.8,7.011,15.936
30/5/2021 14:15:00,40.0,1025.0,326.0,748.416,7.045,16.32
30/5/2021 14:30:00,40.0,1028.0,324.0,766.0319999999999,7.023,16.704
30/5/2021 14:45:00,40.0,1030.0,325.0,748.416,7.034,16.32
30/5/2021 15:00:00,40.0,1027.0,326.0,730.8,7.045,15.936
30/5/2021 15:15:00,40.0,1030.0,327.0,730.0319999999999,7.056,15.936
30/5/2021 15:30:00,40.0,1033.0,327.0,721.248,7.056,15.744
30/5/2021 15:45:00,40.0,1031.0,325.0,721.992,7.034,15.744
30/5/2021 16:00:00,40.0,1033.0,324.0,730.8,7.023,15.936
30/5/2021 16:15:00,40.0,1031.0,326.0,739.608,7.045,16.128
30/5/2021 16:30:00,40.0,1029.0,324.0,748.416,7.023,16.32
